2019-06-09 14:23:52.503	        76c88310	INFO 	logging	contrib/epee/src/mlog.cpp:277	New log categories: *:WARNING,net:FATAL,net.http:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO,logging:INFO,msgwriter:INFO
2019-06-09 15:21:58.393	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      227        VERIFY_start
2019-06-09 15:21:58.399	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      685        VERIFY_line_61
2019-06-09 15:21:58.409	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10151        VERIFY_line_61rl_new
2019-06-09 15:21:58.415	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5296        VERIFY_line_62
2019-06-09 15:21:58.415	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      268        VERIFY_line_21_22
2019-06-09 15:21:58.416	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1007          VERIFY_line_24_25_invert
2019-06-09 15:21:58.428	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13268        VERIFY_line_24_25
2019-06-09 15:21:58.441	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    12956        VERIFY_line_26_new
2019-06-09 15:21:58.442	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      225        VERIFY_start
2019-06-09 15:21:58.448	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      684        VERIFY_line_61
2019-06-09 15:21:58.458	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10138        VERIFY_line_61rl_new
2019-06-09 15:21:58.464	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5268        VERIFY_line_62
2019-06-09 15:21:58.464	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      267        VERIFY_line_21_22
2019-06-09 15:21:58.465	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1026          VERIFY_line_24_25_invert
2019-06-09 15:21:58.477	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13341        VERIFY_line_24_25
2019-06-09 15:21:58.491	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13049        VERIFY_line_26_new
2019-06-09 15:21:58.491	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      241        VERIFY_start
2019-06-09 15:21:58.497	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      707        VERIFY_line_61
2019-06-09 15:21:58.507	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10124        VERIFY_line_61rl_new
2019-06-09 15:21:58.513	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5265        VERIFY_line_62
2019-06-09 15:21:58.513	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      280        VERIFY_line_21_22
2019-06-09 15:21:58.514	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1012          VERIFY_line_24_25_invert
2019-06-09 15:21:58.526	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13256        VERIFY_line_24_25
2019-06-09 15:21:58.540	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    12983        VERIFY_line_26_new
2019-06-09 15:21:58.540	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      225        VERIFY_start
2019-06-09 15:21:58.546	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      683        VERIFY_line_61
2019-06-09 15:21:58.556	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10119        VERIFY_line_61rl_new
2019-06-09 15:21:58.562	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5305        VERIFY_line_62
2019-06-09 15:21:58.562	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      267        VERIFY_line_21_22
2019-06-09 15:21:58.563	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1023          VERIFY_line_24_25_invert
2019-06-09 15:21:58.576	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13338        VERIFY_line_24_25
2019-06-09 15:21:58.589	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    12976        VERIFY_line_26_new
2019-06-09 15:21:58.589	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      225        VERIFY_start
2019-06-09 15:21:58.595	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      686        VERIFY_line_61
2019-06-09 15:21:58.606	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10120        VERIFY_line_61rl_new
2019-06-09 15:21:58.611	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5279        VERIFY_line_62
2019-06-09 15:21:58.611	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      269        VERIFY_line_21_22
2019-06-09 15:21:58.612	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1014          VERIFY_line_24_25_invert
2019-06-09 15:21:58.625	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13261        VERIFY_line_24_25
2019-06-09 15:21:58.638	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    12890        VERIFY_line_26_new
2019-06-09 15:21:58.740	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF   101890        VERIFY_step2_check
2019-06-09 15:21:58.740	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF  1035051      VERIFY
2019-06-09 15:21:58.740	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 9f48516ee047bc23b9a89ca33d76d43d57c689817fde61de216cb190e6fcc4a5 not found in db
2019-06-09 15:21:58.826	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <9f48516ee047bc23b9a89ca33d76d43d57c689817fde61de216cb190e6fcc4a5> weight: 1774 fee/byte: 678985
2019-06-09 15:21:58.826	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash f916670239800203c47c8d6805322006ad05ef9757699ecf4f031cf45a040bee not found in db
2019-06-09 15:21:58.919	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <f916670239800203c47c8d6805322006ad05ef9757699ecf4f031cf45a040bee> weight: 1770 fee/byte: 93943.5
2019-06-09 15:21:58.919	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 3afded43d5d91473dc58e75d12632397f5c74c4eb60b9036664f21b0d4dad64d not found in db
2019-06-09 15:21:59.006	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <3afded43d5d91473dc58e75d12632397f5c74c4eb60b9036664f21b0d4dad64d> weight: 1775 fee/byte: 89977.5
2019-06-09 15:21:59.006	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 34e6d18fb42f5073fdec001dfe43e2948050976ae02d001150fc8a2ed69bda53 not found in db
2019-06-09 15:22:00.141	[P2P4]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1621	[47.110.239.19:18080 OUT] Received NOTIFY_RESPONSE_CHAIN_ENTRY: m_block_ids.size()=7, m_start_height=1853179, m_total_height=1853186
2019-06-09 15:22:01.049	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <34e6d18fb42f5073fdec001dfe43e2948050976ae02d001150fc8a2ed69bda53> weight: 55898 fee/byte: 22013.8
2019-06-09 15:22:01.049	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 6a71e4d1f3038884ae6a0ec7eada65ea78775dd3537c2df8bbcc77d6f9cf3c19 not found in db
2019-06-09 15:22:01.143	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <6a71e4d1f3038884ae6a0ec7eada65ea78775dd3537c2df8bbcc77d6f9cf3c19> weight: 1770 fee/byte: 18000
2019-06-09 15:22:01.143	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 27dfb60ad07188f278ac8f1b77ccd14c84a305813b346a762c41cc11e296518d not found in db
2019-06-09 15:22:01.252	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <27dfb60ad07188f278ac8f1b77ccd14c84a305813b346a762c41cc11e296518d> weight: 1770 fee/byte: 18000
2019-06-09 15:22:01.252	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 4b2c0a106905efce4a399405b3a8e92fffff16852d625a2f17b64393369400e6 not found in db
2019-06-09 15:22:01.255	[P2P5]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:314	Remote blockchain height: 1853186, id: <16a3e89ef577bfd7d53562b493cc4cfa004865b532037a2fcf7b9df954470f60>
2019-06-09 15:22:01.443	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <4b2c0a106905efce4a399405b3a8e92fffff16852d625a2f17b64393369400e6> weight: 1775 fee/byte: 18000
2019-06-09 15:22:01.443	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 760ac89102ffe3ddcbeaf46cc17743db7b88398e5e658ad3986b71c83fb71d72 not found in db
2019-06-09 15:22:01.596	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <760ac89102ffe3ddcbeaf46cc17743db7b88398e5e658ad3986b71c83fb71d72> weight: 1774 fee/byte: 17998.9
2019-06-09 15:22:01.596	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 3582412abc846f101957bd2386882758fd2143ad00fefc8e84710924b293559c not found in db
2019-06-09 15:22:01.753	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <3582412abc846f101957bd2386882758fd2143ad00fefc8e84710924b293559c> weight: 1769 fee/byte: 17998.9
2019-06-09 15:22:01.754	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash e2f5b7b2bf5f4062a72500d3275951365cf0eb24baf420cdff58d3e9fdb851ee not found in db
2019-06-09 15:22:02.078	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <e2f5b7b2bf5f4062a72500d3275951365cf0eb24baf420cdff58d3e9fdb851ee> weight: 2633 fee/byte: 17998.5
2019-06-09 15:22:02.079	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 66b45b26e7a90770cf41fdc07551e3816bd54aa137c397b3aa4ff1f132557761 not found in db
2019-06-09 15:22:02.181	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <66b45b26e7a90770cf41fdc07551e3816bd54aa137c397b3aa4ff1f132557761> weight: 1773 fee/byte: 17997.7
2019-06-09 15:22:02.181	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 9e479f31dca826f73a36d5d4d6f7acb3b36dff5af2d67c13162729f8c7005a1d not found in db
2019-06-09 15:22:02.282	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <9e479f31dca826f73a36d5d4d6f7acb3b36dff5af2d67c13162729f8c7005a1d> weight: 2626 fee/byte: 17997
2019-06-09 15:22:02.282	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 7fd6aed4872e64bcc9ba07f363eb1f8a9d8dbb38a0f7f37a02005a5ac3efee19 not found in db
2019-06-09 15:22:02.377	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <7fd6aed4872e64bcc9ba07f363eb1f8a9d8dbb38a0f7f37a02005a5ac3efee19> weight: 1772 fee/byte: 17996.6
2019-06-09 15:22:02.378	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash ae3d6382bf46beece9df67b6145abdab8ec2d87f839945c5a4f7488eeef583d9 not found in db
2019-06-09 15:22:02.471	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <ae3d6382bf46beece9df67b6145abdab8ec2d87f839945c5a4f7488eeef583d9> weight: 1772 fee/byte: 17996.6
2019-06-09 15:22:02.471	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 6ef80d10214fa34040ed088c2c09cd661a2cdec4c5323a4e45099512861b3c94 not found in db
2019-06-09 15:22:02.572	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <6ef80d10214fa34040ed088c2c09cd661a2cdec4c5323a4e45099512861b3c94> weight: 2625 fee/byte: 17996.2
2019-06-09 15:22:02.572	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 442d6e13da21a0555ee546d56d15ef38dbde2c4aacb984bb51035bf04bfe4020 not found in db
2019-06-09 15:22:02.666	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <442d6e13da21a0555ee546d56d15ef38dbde2c4aacb984bb51035bf04bfe4020> weight: 1796 fee/byte: 17995.5
2019-06-09 15:22:02.666	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash c770c86d879a937e6f2582f4dc587e6fbe836351265d99b5c9db4a2983bf4554 not found in db
2019-06-09 15:22:02.759	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <c770c86d879a937e6f2582f4dc587e6fbe836351265d99b5c9db4a2983bf4554> weight: 1796 fee/byte: 17995.5
2019-06-09 15:22:02.759	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash d772c6507aac73a2f457ee6eb5cc5501df447231089d9adbfb0144f8d5db028b not found in db
2019-06-09 15:22:02.845	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <d772c6507aac73a2f457ee6eb5cc5501df447231089d9adbfb0144f8d5db028b> weight: 1796 fee/byte: 17995.5
2019-06-09 15:22:02.845	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash b6db69324db563f639d136cb82e3ad99e678a4c2b8f71ac64ffcfb7ddf98d04c not found in db
2019-06-09 15:22:02.932	[P2P0]	INFO 	txpool	src/cryptonote_core/tx_pool.cpp:315	Transaction added to pool: txid <b6db69324db563f639d136cb82e3ad99e678a4c2b8f71ac64ffcfb7ddf98d04c> weight: 1771 fee/byte: 17995.5
2019-06-09 15:22:02.935	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 9f48516ee047bc23b9a89ca33d76d43d57c689817fde61de216cb190e6fcc4a5 not found in db
2019-06-09 15:22:03.018	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash f916670239800203c47c8d6805322006ad05ef9757699ecf4f031cf45a040bee not found in db
2019-06-09 15:22:03.101	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 3afded43d5d91473dc58e75d12632397f5c74c4eb60b9036664f21b0d4dad64d not found in db
2019-06-09 15:22:03.184	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 34e6d18fb42f5073fdec001dfe43e2948050976ae02d001150fc8a2ed69bda53 not found in db
2019-06-09 15:22:04.536	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 6a71e4d1f3038884ae6a0ec7eada65ea78775dd3537c2df8bbcc77d6f9cf3c19 not found in db
2019-06-09 15:22:04.619	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 27dfb60ad07188f278ac8f1b77ccd14c84a305813b346a762c41cc11e296518d not found in db
2019-06-09 15:22:04.702	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 4b2c0a106905efce4a399405b3a8e92fffff16852d625a2f17b64393369400e6 not found in db
2019-06-09 15:22:04.785	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 760ac89102ffe3ddcbeaf46cc17743db7b88398e5e658ad3986b71c83fb71d72 not found in db
2019-06-09 15:22:04.868	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 3582412abc846f101957bd2386882758fd2143ad00fefc8e84710924b293559c not found in db
2019-06-09 15:22:04.950	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash e2f5b7b2bf5f4062a72500d3275951365cf0eb24baf420cdff58d3e9fdb851ee not found in db
2019-06-09 15:22:05.034	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 66b45b26e7a90770cf41fdc07551e3816bd54aa137c397b3aa4ff1f132557761 not found in db
2019-06-09 15:22:05.117	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 9e479f31dca826f73a36d5d4d6f7acb3b36dff5af2d67c13162729f8c7005a1d not found in db
2019-06-09 15:22:05.200	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 7fd6aed4872e64bcc9ba07f363eb1f8a9d8dbb38a0f7f37a02005a5ac3efee19 not found in db
2019-06-09 15:22:05.283	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash ae3d6382bf46beece9df67b6145abdab8ec2d87f839945c5a4f7488eeef583d9 not found in db
2019-06-09 15:22:05.365	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 6ef80d10214fa34040ed088c2c09cd661a2cdec4c5323a4e45099512861b3c94 not found in db
2019-06-09 15:22:05.451	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 442d6e13da21a0555ee546d56d15ef38dbde2c4aacb984bb51035bf04bfe4020 not found in db
2019-06-09 15:22:05.534	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash c770c86d879a937e6f2582f4dc587e6fbe836351265d99b5c9db4a2983bf4554 not found in db
2019-06-09 15:22:05.617	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash d772c6507aac73a2f457ee6eb5cc5501df447231089d9adbfb0144f8d5db028b not found in db
2019-06-09 15:22:05.700	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash b6db69324db563f639d136cb82e3ad99e678a4c2b8f71ac64ffcfb7ddf98d04c not found in db
2019-06-09 15:22:07.777	[P2P0]	INFO 	blockchain	src/cryptonote_core/blockchain.cpp:3606	+++++ BLOCK SUCCESSFULLY ADDED
id:	<a98adb5c55dadf33da659a472cf33530622d514be05caa9a1352a54f3aba8968>
PoW:	<f0f33e9b27dc2b9199c3442a95b579710ce284533ceaa039296f241000000000>
HEIGHT 1853180, difficulty:	34070612228
block reward: 2.702609071365(2.699322181365 + 0.003286890000), coinbase_weight: 99, cumulative weight: 90534, 3454(0/605)ms
2019-06-09 15:22:07.818	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 458127d0834bb34c7109211f75438907a4868f65cfca606927193e5c49f6e367 not found in db
2019-06-09 15:22:07.830	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash e16bfbd384e7c22345f3c47f18633018bc626655ff714487d93cd263d3d351f7 not found in db
2019-06-09 15:22:07.844	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 7c884524fdb922c92d01b9b20473ed45f865019143d74ee2a89e97d98b1975bf not found in db
2019-06-09 15:22:07.857	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash a1164ee401d586a6c971a7a7532caf1fb93a387a3d185edde911687dfa21be4a not found in db
2019-06-09 15:22:07.871	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash ef5afd37b2e0e1dc34433b6df062fc0ce2256b9184fee4d4c02d4b45c3bc7431 not found in db
2019-06-09 15:22:07.871	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash e78d6b8b3358da511fbcb423c49b0adb2d694a95c0091cf9391963c9a1cf42b5 not found in db
2019-06-09 15:22:07.884	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 8cf14e08f2a5536e60dc8b925526ab522d5c2853c66c015c77d1c7e3833b4638 not found in db
2019-06-09 15:22:07.898	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 67ee0e431a9d5796ee1a484de75084b9f3f01971672c9035a59c6ad8c431b8be not found in db
2019-06-09 15:22:07.905	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash d8d42ba0a0fc9600ecca755d1dc53a6fdf7bbc5249407f0d3ed85754e4504bf1 not found in db
2019-06-09 15:22:07.920	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 8c426f2442ea674d143b097d1340143f7635ee5c084c5e42e82428c5e7ad438b not found in db
2019-06-09 15:22:07.931	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash d29b68bcd5c69f3e9149ee16e78ce707cd6bd53294facfe698bdd78efc742bd3 not found in db
2019-06-09 15:22:07.936	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 9904492b0ae9f0c068a3621061e3866012bc7ff58482a5a0cdb84ffe522a74b6 not found in db
2019-06-09 15:22:07.940	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash b5a3d1f2abd43eeb7b7be25ff1c938fa8da07d4f7d06e31cecb137fad75bd5d7 not found in db
2019-06-09 15:22:07.953	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 4a8d9b172047a9aedd924e3d7056046b65401d67a6008c89fb07a9292e841782 not found in db
2019-06-09 15:22:07.965	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 9576e0ac7be2e43256d123e2f05fdc5dcaf947a6a792135ebdaacd62644f7bd0 not found in db
2019-06-09 15:22:07.979	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash bb4abd622a1c99c8c2eada318291a6f50f288d7398c40c64585d2942c4d28f25 not found in db
2019-06-09 15:22:07.992	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash f7eea983cf5cc4b30520b3ad860cc5de056c86958242bf9d69a2c03a4e974d05 not found in db
2019-06-09 15:22:07.999	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 6e08409a5c18bf90f540b515d6d16df6408287f1ff0d3ab5708fea6a8a3ae5c2 not found in db
2019-06-09 15:22:08.011	[P2P0]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 6d2b4fe02b232917139ddf0c879a277ec77303641e2180f99c3039b826e177ef not found in db
2019-06-09 15:22:08.135	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      229        VERIFY_start
2019-06-09 15:22:08.142	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      768        VERIFY_line_61
2019-06-09 15:22:08.152	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10122        VERIFY_line_61rl_new
2019-06-09 15:22:08.157	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5251        VERIFY_line_62
2019-06-09 15:22:08.158	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      270        VERIFY_line_21_22
2019-06-09 15:22:08.159	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1042          VERIFY_line_24_25_invert
2019-06-09 15:22:08.171	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13310        VERIFY_line_24_25
2019-06-09 15:22:08.176	[P2P3]	INFO 	net	contrib/epee/include/net/levin_protocol_handler_async.h:174	[100.24.107.225:18080 OUT] Timeout on invoke operation happened, command: 1002 timeout: 120000
2019-06-09 15:22:08.176	[P2P3]	INFO 	net	contrib/epee/include/storages/levin_abstract_invoke2.h:122	Failed to invoke command 1002 return code -4
2019-06-09 15:22:08.177	[P2P3]	WARN 	net.p2p	src/p2p/net_node.inl:808	[100.24.107.225:18080 OUT] COMMAND_TIMED_SYNC invoke failed. (-4, LEVIN_ERROR_CONNECTION_TIMEDOUT)
2019-06-09 15:22:08.184	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13303        VERIFY_line_26_new
2019-06-09 15:22:08.185	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      228        VERIFY_start
2019-06-09 15:22:08.191	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      727        VERIFY_line_61
2019-06-09 15:22:08.201	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10160        VERIFY_line_61rl_new
2019-06-09 15:22:08.207	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5250        VERIFY_line_62
2019-06-09 15:22:08.207	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      271        VERIFY_line_21_22
2019-06-09 15:22:08.208	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1035          VERIFY_line_24_25_invert
2019-06-09 15:22:08.220	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13323        VERIFY_line_24_25
2019-06-09 15:22:08.233	[P2P0]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    12970        VERIFY_line_26_new
